78.4238958502401,2018-09-13-11-47-46,23.5448203,87.3422605,2 WHEELER-1,0 m
66.97492762297716,2018-09-13-11-47-46,23.5448203,87.3422605,2 WHEELER-1,0 m
67.84488044063148,2018-09-13-11-47-47,23.5448203,87.3422605,2 WHEELER-1,0 m
69.24553717679099,2018-09-13-11-47-47,23.5448203,87.3422605,2 WHEELER-1,0 m
75.83282511359072,2018-09-13-11-47-48,23.5448202,87.3422604,2 WHEELER-1,0 m
67.08725331872057,2018-09-13-11-47-48,23.5448202,87.3422604,2 WHEELER-1,0 m
67.09637561661725,2018-09-13-11-47-49,23.5448202,87.3422604,2 WHEELER-1,0 m
66.88798374853144,2018-09-13-11-47-49,23.5448202,87.3422604,2 WHEELER-1,0 m
67.26759177563042,2018-09-13-11-47-50,23.5448202,87.3422604,2 WHEELER-1,0 m
66.94115402160996,2018-09-13-11-47-51,23.5448202,87.3422604,2 WHEELER-1,0 m
69.00368770209582,2018-09-13-11-47-51,23.5448202,87.3422604,2 WHEELER-1,0 m
68.7259249910918,2018-09-13-11-47-52,23.5448202,87.3422604,2 WHEELER-1,0 m
67.97851255037013,2018-09-13-11-47-52,23.5448202,87.3422604,2 WHEELER-1,0 m
66.77315814164803,2018-09-13-11-47-53,23.5448218,87.3422559,2 WHEELER-1,0 m
70.5885588541772,2018-09-13-11-47-53,23.5448218,87.3422559,2 WHEELER-1,0 m
74.2107130803823,2018-09-13-11-47-54,23.5448218,87.3422559,2 WHEELER-1,0 m
71.99441983294795,2018-09-13-11-47-54,23.5448218,87.3422559,2 WHEELER-1,0 m
67.52419619008607,2018-09-13-11-47-55,23.5448218,87.3422559,2 WHEELER-1,0 m
69.79565160027943,2018-09-13-11-47-55,23.5448218,87.3422559,2 WHEELER-1,0 m
67.84827997219563,2018-09-13-11-47-56,23.5448218,87.3422559,2 WHEELER-1,0 m
69.3458615706014,2018-09-13-11-47-57,23.5448218,87.3422559,2 WHEELER-1,0 m
66.87956519192619,2018-09-13-11-47-57,23.5448218,87.3422559,2 WHEELER-1,0 m
69.19136426750403,2018-09-13-11-47-58,23.5448218,87.3422559,2 WHEELER-1,0 m
67.42220646137484,2018-09-13-11-47-58,23.5448218,87.3422559,2 WHEELER-1,0 m
68.1004110690521,2018-09-13-11-47-59,23.5448218,87.3422559,2 WHEELER-1,0 m
71.22655319837628,2018-09-13-11-47-59,23.5448314,87.3422581,2 WHEELER-1,0 m
72.04561546602025,2018-09-13-11-48-00,23.5448314,87.3422581,2 WHEELER-1,0 m
68.63923674429812,2018-09-13-11-48-00,23.5448314,87.3422581,2 WHEELER-1,0 m
66.95864854178305,2018-09-13-11-48-01,23.5448314,87.3422581,2 WHEELER-1,0 m
71.84304258495469,2018-09-13-11-48-01,23.5448314,87.3422581,2 WHEELER-1,0 m
69.55897244989049,2018-09-13-11-48-02,23.5448314,87.3422581,2 WHEELER-1,0 m
70.84809064917567,2018-09-13-11-48-03,23.5448314,87.3422581,2 WHEELER-1,0 m
71.2521771643183,2018-09-13-11-48-03,23.5448314,87.3422581,2 WHEELER-1,0 m
68.18567606612467,2018-09-13-11-48-04,23.5448314,87.3422581,2 WHEELER-1,0 m
68.87098879949102,2018-09-13-11-48-04,23.544841,87.3422674,2 WHEELER-1,0 m
69.20741942819886,2018-09-13-11-48-05,23.544841,87.3422674,2 WHEELER-1,0 m
67.4317710996506,2018-09-13-11-48-05,23.544841,87.3422674,2 WHEELER-1,0 m
66.70050670274205,2018-09-13-11-48-06,23.544841,87.3422674,2 WHEELER-1,0 m
68.20172806497,2018-09-13-11-48-06,23.544841,87.3422674,2 WHEELER-1,0 m
68.30162144558923,2018-09-13-11-48-07,23.544841,87.3422674,2 WHEELER-1,0 m
67.15716433055418,2018-09-13-11-48-07,23.544841,87.3422674,2 WHEELER-1,0 m
67.783860216755,2018-09-13-11-48-08,23.544841,87.3422674,2 WHEELER-1,0 m
68.00916807097236,2018-09-13-11-48-08,23.544841,87.3422674,2 WHEELER-1,0 m
67.91361164431451,2018-09-13-11-48-09,23.5448436,87.3422688,2 WHEELER-1,0 m
80.46474262219789,2018-09-13-11-48-10,23.5448436,87.3422688,2 WHEELER-1,0 m
71.45462585906866,2018-09-13-11-48-10,23.5448436,87.3422688,2 WHEELER-1,0 m
67.61967971750211,2018-09-13-11-48-11,23.5448436,87.3422688,2 WHEELER-1,0 m
67.22543914608879,2018-09-13-11-48-11,23.5448436,87.3422688,2 WHEELER-1,0 m
67.14560955717306,2018-09-13-11-48-12,23.5448436,87.3422688,2 WHEELER-1,0 m
67.54573030651409,2018-09-13-11-48-12,23.5448436,87.3422688,2 WHEELER-1,0 m
66.04204785977514,2018-09-13-11-48-13,23.5448436,87.3422688,2 WHEELER-1,0 m
67.00883458506917,2018-09-13-11-48-13,23.5448436,87.3422688,2 WHEELER-1,0 m
67.09038208894182,2018-09-13-11-48-14,23.5448436,87.3422688,2 WHEELER-1,0 m
68.3897171411864,2018-09-13-11-48-14,23.5448436,87.3422688,2 WHEELER-1,0 m
69.60636349513892,2018-09-13-11-48-15,23.5448442,87.3422691,2 WHEELER-1,0 m
69.2453383278725,2018-09-13-11-48-15,23.5448442,87.3422691,2 WHEELER-1,0 m
67.9935464952264,2018-09-13-11-48-16,23.5448442,87.3422691,2 WHEELER-1,0 m
67.73619367254076,2018-09-13-11-48-17,23.5448442,87.3422691,2 WHEELER-1,0 m
70.47451886052094,2018-09-13-11-48-17,23.5448442,87.3422691,2 WHEELER-1,0 m
69.32761291242555,2018-09-13-11-48-18,23.5448442,87.3422691,2 WHEELER-1,0 m
60.50788835326932,2018-09-13-11-48-18,23.5448442,87.3422691,2 WHEELER-1,0 m
72.60193328598876,2018-09-13-11-48-19,23.5448442,87.3422691,2 WHEELER-1,0 m
73.93302847315343,2018-09-13-11-48-19,23.5448442,87.3422691,2 WHEELER-1,0 m
64.86335390352491,2018-09-13-11-48-20,23.5448432,87.3422699,2 WHEELER-1,0 m
70.48720514166168,2018-09-13-11-48-20,23.5448432,87.3422699,2 WHEELER-1,0 m
64.35353384971233,2018-09-13-11-48-21,23.5448432,87.3422699,2 WHEELER-1,0 m
68.09340662005302,2018-09-13-11-48-21,23.5448432,87.3422699,2 WHEELER-1,0 m
78.936019870857,2018-09-13-11-48-22,23.5448432,87.3422699,2 WHEELER-1,0 m
69.69949883365855,2018-09-13-11-48-22,23.5448432,87.3422699,2 WHEELER-1,0 m
65.3650455510691,2018-09-13-11-48-23,23.5448432,87.3422699,2 WHEELER-1,0 m
73.56326140293959,2018-09-13-11-48-24,23.5448432,87.3422699,2 WHEELER-1,0 m
65.69886878731167,2018-09-13-11-48-24,23.5448432,87.3422699,2 WHEELER-1,0 m
69.79457629736044,2018-09-13-11-48-25,23.5448432,87.3422699,2 WHEELER-1,0 m
82.48723609219071,2018-09-13-11-48-25,23.5448432,87.3422699,2 WHEELER-1,0 m
84.68636843680655,2018-09-13-11-48-26,23.5448432,87.3422699,2 WHEELER-1,0 m
67.03828930560354,2018-09-13-11-48-26,23.5448428,87.3422749,2 WHEELER-1,0 m
67.14325406590463,2018-09-13-11-48-27,23.5448428,87.3422749,2 WHEELER-1,0 m
64.1351276171301,2018-09-13-11-48-27,23.5448428,87.3422749,2 WHEELER-1,0 m
67.62630349149245,2018-09-13-11-48-28,23.5448428,87.3422749,2 WHEELER-1,0 m
68.39620650112936,2018-09-13-11-48-28,23.5448428,87.3422749,2 WHEELER-1,0 m
63.65852818242635,2018-09-13-11-48-29,23.5448428,87.3422749,2 WHEELER-1,0 m
69.08867765712937,2018-09-13-11-48-29,23.5448428,87.3422749,2 WHEELER-1,0 m
67.48380716851207,2018-09-13-11-48-30,23.5448428,87.3422749,2 WHEELER-1,0 m
65.23578577314655,2018-09-13-11-48-31,23.5448428,87.3422749,2 WHEELER-1,0 m
69.3719068553001,2018-09-13-11-48-31,23.5448428,87.3422749,2 WHEELER-1,0 m
64.98968416507977,2018-09-13-11-48-32,23.5448428,87.3422749,2 WHEELER-1,0 m
83.02565595535926,2018-09-13-11-48-32,23.5448407,87.3422812,2 WHEELER-1,0 m
73.71412688142166,2018-09-13-11-48-33,23.5448407,87.3422812,2 WHEELER-1,0 m
68.43801472494873,2018-09-13-11-48-33,23.5448407,87.3422812,2 WHEELER-1,0 m
66.49223603054095,2018-09-13-11-48-34,23.5448407,87.3422812,2 WHEELER-1,0 m
70.07445389587973,2018-09-13-11-48-34,23.5448407,87.3422812,2 WHEELER-1,0 m
66.4516642404561,2018-09-13-11-48-35,23.5448407,87.3422812,2 WHEELER-1,0 m
67.50571572892613,2018-09-13-11-48-35,23.5448407,87.3422812,2 WHEELER-1,0 m
71.62548934194413,2018-09-13-11-48-36,23.5448407,87.3422812,2 WHEELER-1,0 m
70.3799919216458,2018-09-13-11-48-36,23.5448407,87.3422812,2 WHEELER-1,0 m
66.98665797682142,2018-09-13-11-48-37,23.5448306,87.3422983,2 WHEELER-1,0 m
